Label,clean_text,String,encoded_label,is_toxic
Non-bullying,impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita . <username> <hashtag>,"""Impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita . <username> <hashtag>""",1.0,False
Non-bullying,bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fakkkk you all r shits,"""Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fakkkk you all r shits""",1.0,False
Non-bullying,semoga nular .. (sontoloyo) nya ! tangan belom bisa move on rasa nya pak mardiguwp @ mula by galeria jakarta <link>,"""Semoga nular .. (sontoloyo) nya ! Tangan belom bisa move on rasa nya pak mardiguwp @ Mula by Galeria Jakarta <link>""",1.0,False
Non-bullying,<username> tangkap dan penjarakan gabener kadrun ! <hashtag>,"""<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>""",1.0,False
Non-bullying,kerja nabung goblok bukan retweet <link>,"""KERJA NABUNG GOBLOK BUKAN RETWEET <link>""",1.0,False
Non-bullying,kenapa kanza posenya mirip mba2 thread horror baju ijo nyi roro kidul yg apartment bawahnya kuburan nisan hitam??!! <link>,"""Kenapa Kanza posenya mirip mba2 Thread horror baju ijo Nyi Roro Kidul yg Apartment bawahnya kuburan nisan hitam??!! <link>""",1.0,False
Non-bullying,<hashtag> mendikbud nadiem makarim mengatakan peringatan hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju . ia meminta semua pemuda tidak takut akan kegagalan . kesuksesan menurut dia akan diraih dengan terus melangkah ke depan . -- <hashtag> <hashtag> <link>,"""<hashtag> Mendikbud Nadiem Makarim mengatakan peringatan Hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju . Ia meminta semua pemuda tidak takut akan kegagalan . Kesuksesan menurut dia akan diraih dengan terus melangkah ke depan . -- <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,ambyaaaar ..wayahee <hashtag> mohon doa dari semua korban php tuk perjuangan n pengabdian <username> <username> <hashtag> tuk <hashtag> ayo move on brs para lebah !! <link>,"""Ambyaaaar ..Wayahee <hashtag> mohon doa dari semua korban PHP tuk perjuangan n pengabdian <username> <username> <hashtag> tuk <hashtag> Ayo Move on brs Para Lebah !! <link>""",1.0,False
Non-bullying,<username> ini bagaikan ngajarin ikan berenang . benerin dulu hati lu tom . gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah .,"""<username> Ini bagaikan ngajarin ikan berenang . Benerin dulu hati lu Tom . Gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah .""",1.0,False
Bullying,dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali . kan ini bukan promosi potongan harga bapak .,"""dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali . kan ini bukan promosi potongan harga bapak .""",0.0,True
Non-bullying,<username> dokterrr ... mancraaaabs ðÿ‘ðÿ‘,"""<username> dokterrr ... Mancraaaabs ðŸ‘ðŸ‘""",1.0,False
Non-bullying,skill minimal pengen exsis total hhahh <hashtag> <hashtag> <hashtag>,"""Skill minimal pengen exsis total hhahh <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,woi cina (gw jg cina) apus deh nih thread lu pake hashtag <hashtag> ya sama aja lu 11 12 sama tu cewek stres . sama2 rasis goblok .,"""woi cina (gw jg cina) apus deh nih thread lu pake hashtag <hashtag> ya sama aja lu 11 12 sama tu cewek stres . sama2 rasis goblok .""",1.0,False
Non-bullying,<username> goblok ih hahaha,"""<username> Goblok ih hahaha""",1.0,False
Bullying,jangan boros kamu masih miskin baek ngopi coeg <hashtag>,"""Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>""",0.0,True
Non-bullying,<username> mau jadi bangsa optimis atau bangsa yg pesimis . itu masalah pilihan hidup . demi masa depan generasi mendat <link>,"""<username> Mau jadi bangsa optimis atau bangsa yg pesimis . Itu masalah pilihan hidup . Demi masa depan generasi mendat <link>""",1.0,False
Non-bullying,lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <username> <username> <hashtag>,"""lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <username> <username> <hashtag>""",1.0,False
Bullying,katanya pertemuan prabowo dan jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>,"""Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>""",0.0,True
Bullying,itu lebih cocok <hashtag> dia cocoknya sebagai kepala rumah tangga karena sering kagetan ..,"""Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan ..""",0.0,True
Non-bullying,jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>,"""Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>""",1.0,False
Non-bullying,bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username> <username> <username>,"""Bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username> <username> <username>""",1.0,False
Non-bullying,<username> <username> <username> pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga,"""<username> <username> <username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga""",1.0,False
Non-bullying,rt <username>: kita sll optimis melangkah maju bersama bpk jokowi <hashtag> <hashtag> <hashtag> <hashtag>,"""RT <username>: Kita sll optimis melangkah maju bersama bpk Jokowi <hashtag> <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,menag: cadar dan celana cingkrang bukan ukuran ketakwaan <link>,"""Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>""",1.0,False
Bullying,banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu bodoh untuk menilai dirinya sendiri . <hashtag>,"""Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu BODOH untuk menilai dirinya sendiri . <hashtag>""",0.0,True
Non-bullying,<username> woi bapak kolam ! belajar dulu bahasa indonesia yg baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !,"""<username> woi bapak kolam ! belajar dulu bahasa indonesia yg baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !""",1.0,False
Non-bullying,terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan,"""Terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan""",1.0,False
Non-bullying,<username> <username> ya .. iya blm di jkt makanya haha aduh gue goblok tp gitu intinya,"""<username> <username> ya .. iya blm di jkt makanya HAHA aduh gue goblok tp gitu intinya""",1.0,False
Non-bullying,â€œsuatu hari kita akan bertemu dalam dimensi yang berbeda ..â€ official poster <hashtag> . â¤ nantikan perjalanan ainun desember 2019 di bioskop ! ðÿž¬ <hashtag> <hashtag> <hashtag> <link>,"""â€œSuatu hari kita akan bertemu dalam dimensi yang berbeda ..â€ Official Poster <hashtag> . â¤ Nantikan perjalanan Ainun DESEMBER 2019 di bioskop ! ðŸŽ¬ <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,mah ulangan aku dapet 10 | wah pintar kamu nak . gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 | .... <hashtag>,"""Mah ulangan aku dapet 10 | wah pintar kamu nak . Gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 | .... <hashtag>""",1.0,False
Non-bullying,tim futsal ipc pelindo ii jakarta resmi mendatangkan pemain jebolan timnas futsal u-20 ia adalah firman adriansyah . bergabungnya firman ke pelindo sendiri mengikuti jejak empat pemain u-20 lainnya yaitu muhammad wildan ahmad habibie agung pandega dan ramadhan zidani . <hashtag> <link>,"""Tim futsal IPC Pelindo II Jakarta resmi mendatangkan pemain jebolan timnas futsal U-20 ia adalah Firman Adriansyah . Bergabungnya Firman ke Pelindo sendiri mengikuti jejak empat pemain U-20 lainnya yaitu Muhammad Wildan Ahmad Habibie Agung Pandega dan Ramadhan Zidani . <hashtag> <link>""",1.0,False
Non-bullying,<username> <username> <username> <username> tompi cucoknya jadi pasien ..pasien rsj .,"""<username> <username> <username> <username> Tompi cucoknya jadi pasien ..pasien RSJ .""",1.0,False
Bullying,<username> terima kasih anies eh pemprov,"""<username> Terima kasih anies eh pemprov""",0.0,True
Non-bullying,orang lagi flu ngedadak sembuh denger bakal uninstalljokowi :-),"""Orang lagi flu ngedadak sembuh denger bakal UninstallJokowi :-)""",1.0,False
Non-bullying,<username> pernyataan yg tidak patut dari sorang pejabat pemerintah ... gitu bngt nyari duit pud ..,"""<username> Pernyataan yg tidak patut dari sorang pejabat pemerintah ... Gitu bngt nyari duit pud ..""",1.0,False
Non-bullying,tegas bukan berarti penuh dengan amarah sifat yg ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yg tempramental <username> <username>,"""Tegas bukan berarti penuh dengan amarah sifat yg ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yg tempramental <username> <username>""",1.0,False
Non-bullying,gk seru klo gkda <username> di ilc selalu dinanti ... no rocky gerung no party .. !!! <hashtag>,"""Gk seru klo gkda <username> di ILC selalu dinanti ... No Rocky Gerung no party .. !!! <hashtag>""",1.0,False
Non-bullying,kira kira nia ramadhani bisa ngerapihin seprei ga?,"""Kira kira Nia Ramadhani bisa ngerapihin seprei ga?""",1.0,False
Non-bullying,tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,"""Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>""",1.0,False
Bullying,selamat datang d negara +62 . yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi . yang mungut karet bekas malah d penjara . apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>,"""Selamat datang d negara +62 . yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi . yang mungut karet bekas malah d penjara . Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>""",0.0,True
Non-bullying,<username> diskotik yang baru dapat penghargaan bergengsi dari gabener dki jakardah,"""<username> Diskotik yang baru dapat penghargaan bergengsi dari Gabener DKI Jakardah""",1.0,False
Non-bullying,<hashtag> <hashtag> tagar terbaik terkeren bulan ini,"""<hashtag> <hashtag> tagar terbaik terkeren bulan ini""",1.0,False
Non-bullying,banyak prestasi kepemimpinan jokowi yang belum masih kurang dipahami pemilih ayo barisan relawan penggerak desa 01 <hashtag> lamongan,"""Banyak Prestasi Kepemimpinan Jokowi yang belum masih kurang dipahami pemilih ayo BARISAN RELAWAN PENGGERAK DESA 01 <hashtag> Lamongan""",1.0,False
Non-bullying,please deh gausah lebay kalopun iya hanbin juga itu udah ada credits tolol hehe,"""Please deh gausah lebay kalopun iya hanbin juga itu udah ada credits tolol hehe""",1.0,False
Non-bullying,<username> yah kan team pak anies banyak atuh teh bisa di bagi dan klo perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran . itu kan udah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dll .jadi ga ada alasan utk bilang ga bisa .,"""<username> Yah kan team pak anies banyak atuh teh bisa di bagi dan klo perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran . itu kan udah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dll .jadi ga ada alasan utk bilang ga bisa .""",1.0,False
Non-bullying,<username> <username> gubernur paling tolol,"""<username> <username> gubernur paling tolol""",1.0,False
Non-bullying,setelah gnpf bela anies yg beri diskotek penghargaan fix dan sah diskotik itu halalã°å¸â€™âªã°å¸â€™âªã°å¸â€™âª,"""Setelah GNPF bela anies yg beri diskotek penghargaan fix dan sah diskotik itu halalÃ°Å¸â€™ÂªÃ°Å¸â€™ÂªÃ°Å¸â€™Âª""",1.0,False
Non-bullying,apa yang di inginkan jokowi dari nadiem makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <hashtag> <link>,"""Apa yang di inginkan Jokowi dari Nadiem Makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,<username> <username> <username> <username> kapan ya sijahannam abujanda ini kena stroke karena yang keluar dari mulutnja tak lain dan tak bukan sampah bau busuk si abujanda = <hashtag> <hashtag> <hashtag>,"""<username> <username> <username> <username> Kapan ya Sijahannam Abujanda iNi kena Stroke Karena yang keluar dari mulutnja tak lain dan tak bukan Sampah bau busuk Si Abujanda = <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,alhamdulillah demi kebersamaan kita nkri <hashtag>,"""Alhamdulillah demi kebersamaan kita NKRI <hashtag>""",1.0,False
Bullying,"keren ne, gub formula e-mpang wajah tersenyum dengan mulut terbuka dan keringat dinginwajah menyeringai <hashtag> <hashtag>","""Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag> <hashtag>""",0.0,True
Non-bullying,selamat untuk bapak jokowiðÿ˜šsemoga selalu dilimpahkan rahmat dan petunjuk dari allah dalam mewujudkan indonesia menjadi lebih baik dan semoga amanah dalam bertugasðÿ™ <hashtag>,"""Selamat untuk Bapak JokowiðŸ˜Šsemoga selalu dilimpahkan rahmat dan petunjuk dari ALLAH dalam mewujudkan INDONESIA menjadi lebih baik dan semoga amanah dalam bertugasðŸ™ <hashtag>""",1.0,False
Bullying,"mantap pdi selain save alam, juga save koruptorðÿ˜ðÿ˜ðÿ˜","""Mantap Pdi selain save alam, juga save koruptorðŸ˜ðŸ˜ðŸ˜""",0.0,True
Non-bullying,<username> <username> <username> ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik dki? <link>,"""<username> <username> <username> Ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik DKI? <link>""",1.0,False
Bullying,make up mahal skin care mahal baju mahal tas mahal sepatu mahal ... kok anda murahan <hashtag>,"""Make up mahal skin care mahal baju mahal tas mahal sepatu mahal ... kok anda murahan <hashtag>""",0.0,True
Bullying,anehnya rata2 orang sukses malah instagramnya jarang bgt update . nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin . brrti aku msh miskin . <hashtag> <hashtag> <hashtag> <hashtag>,"""Anehnya rata2 orang sukses malah instagramnya jarang bgt update . Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin . Brrti aku msh miskin . <hashtag> <hashtag> <hashtag> <hashtag>""",0.0,True
Non-bullying,ke diskotik pake jilbab itu sama kayak makan babi pake bismillah gak ngaruh ..,"""Ke diskotik pake jilbab itu sama kayak makan babi pake bismillah Gak ngaruh ..""",1.0,False
Non-bullying,<username> wan abud penyokong <hashtag>,"""<username> WAN Abud penyokong <hashtag>""",1.0,False
Non-bullying,<username> <username> staf khusus hehehhehee,"""<username> <username> Staf Khusus hehehhehee""",1.0,False
Non-bullying,jahat bgt sih jd manusia . dulu dibikin dari tanah sengkete ya?,"""Jahat bgt sih jd manusia . Dulu dibikin dari tanah sengkete ya?""",1.0,False
Bullying,kenapa aku pintar banget kalau stalkingin orang sih . deuh .,"""KENAPA AKU Pintar BANGET kalau STALKINGIN ORANG SIH . DEUH .""",0.0,True
Non-bullying,<username> <username> hallo para wanita sosialita,"""<username> <username> Hallo para wanita sosialita""",1.0,False
Non-bullying,apapun ucapan di luar sana kami tetap berada di barisanmu jenderal ... allahuakbar!!! <hashtag> <link>,"""Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal ... ALLAHUAKBAR!!! <hashtag> <link>""",1.0,False
Non-bullying,yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata,"""yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata""",1.0,False
Bullying,sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt .. <hashtag>,"""Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt .. <hashtag>""",0.0,True
Non-bullying,garuda harus benahin lagi good corporate governance nya dongg <hashtag> <hashtag> <username>,"""Garuda harus benahin lagi Good Corporate Governance nya dongg <hashtag> <hashtag> <username>""",1.0,False
Bullying,welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek.???????,"""welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek.???????""",0.0,True
Bullying,bapak anies anda gubernur terhebat dalam sejarah dki jakarta . gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2 . bravo !,"""bapak Anies anda Gubernur terhebat dalam sejarah DKI Jakarta . Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2 . Bravo !""",0.0,True
Bullying,juara karena kecurangan <hashtag>,"""juara karena kecurangan <hashtag>""",0.0,True
Non-bullying,<username> ya elahhh tompi di pikirin ...,"""<username> Ya elahhh tompi di pikirin ...""",1.0,False
Non-bullying,<username> tkw,"""<username> TKW""",1.0,False
Non-bullying,jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah ulama sepuh dengan orang yang biasa ... untuk sebuah jabatan merendahkan martabat beliau ... sangat miris dengan pendidikanmu yang tinggi ... <hashtag> <hashtag>,"""Jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah Ulama sepuh dengan orang yang biasa ... Untuk sebuah jabatan merendahkan martabat beliau ... Sangat miris dengan pendidikanmu yang tinggi ... <hashtag> <hashtag>""",1.0,False
Non-bullying,doa dari kyai dipolitisasi oleh zonk itu sudah melewati batas . itulah akibatnya jika menjadi kacung dari junjungannya yg rakus kekuasaan . kyai sepuh pun tidak dihormatinya .,"""Doa dari Kyai dipolitisasi oleh Zonk itu sudah melewati batas . Itulah akibatnya jika menjadi kacung dari junjungannya yg rakus kekuasaan . Kyai Sepuh pun tidak dihormatinya .""",1.0,False
Non-bullying,hahah karena ditolak dan akhir rocky gerung dan said idu naik ambulance ke kampus kocak <hashtag>,"""Hahah karena ditolak dan akhir rocky gerung dan said idu naik ambulance ke kampus kocak <hashtag>""",1.0,False
Non-bullying,kpu memang tidak niat dan cuma cari-cari alasan . <hashtag>,"""KPU memang tidak niat dan cuma cari-cari alasan . <hashtag>""",1.0,False
Non-bullying,kita pnya cerita untuk cucu cicit kita di masa yg akan datang . bhwa di zaman ini ada seorang bapak dari <username> yg membuat bangsa ini terbelah dan kerusuhan terjadi lg . semua itu karena haus kekuasaan sejak zaman reformasi sampe skrg yg tdk bsa dia dapatkan . <hashtag>,"""Kita pnya cerita untuk cucu cicit kita di masa yg akan datang . Bhwa di zaman ini ada seorang bapak dari <username> yg membuat bangsa ini terbelah dan kerusuhan terjadi lg . Semua itu karena haus kekuasaan sejak zaman reformasi sampe skrg yg tdk bsa dia dapatkan . <hashtag>""",1.0,False
Bullying,punya hoax center tapi tidak punya program kerja itu buat apa.? indonesia butuh pemimpin yang fokus bekerja bukan fokus menebarkan berita hoax.',"""Punya Hoax Center tapi tidak punya Program Kerja itu buat apa.? Indonesia butuh pemimpin yang fokus bekerja bukan fokus menebarkan berita hoax.'""",0.0,True
Non-bullying,<username> semoga bisa turun timbangan ku <hashtag>,"""<username> Semoga bisa turun timbangan ku <hashtag>""",1.0,False
Bullying,josss bin mantul .. janji bapak anies baswedan menyediakan kolam untuk warga ibu kota jakarta sudah terbukti .????,"""Josss bin mantul .. janji bapak Anies Baswedan menyediakan kolam untuk warga ibu kota Jakarta sudah terBUKTI .????""",0.0,True
Non-bullying,<username> jol jadi nia ramadhani,"""<username> Jol jadi nia ramadhani""",1.0,False
Non-bullying,yang kecewa biarlah kecewa . karena akan terlihat siapa yang jadi penghianat dan pada intinya mereka berdua adalah satu untuk indonesia . <hashtag>,"""Yang Kecewa biarlah Kecewa . Karena akan terlihat siapa yang jadi penghianat dan pada intinya mereka berdua adalah SATU untuk Indonesia . <hashtag>""",1.0,False
Bullying,ya begitulah negara yang kaya akan budaya .budaya yang membesar-besarkan nilai negatif tanpa menoleh nilai positif <hashtag> <hashtag> <hashtag> <link>,"""Ya begitulah negara yang kaya akan budaya .budaya yang membesar-besarkan nilai negatif tanpa menoleh nilai positif <hashtag> <hashtag> <hashtag> <link>""",0.0,True
Non-bullying,aku dikatain bucin dan tanpa sadar dia nya dulu pernah cerita ke aku kalo dia pernah bucin juga sampe goblok banget bangsat sia anjing,"""aku dikatain bucin dan tanpa sadar dia nya dulu pernah cerita ke aku kalo dia pernah bucin juga sampe goblok banget bangsat sia anjing""",1.0,False
Bullying,cawagub dki riza patria: susah cari kekurangan anies dia banyak kelebihan iya bener banyak kelebihan nya terutama bohongin rakyat dki jakarta pakai mayat dan ayat.<hashtag>,"""Cawagub DKI Riza Patria: Susah Cari Kekurangan Anies Dia Banyak Kelebihan Iya bener banyak kelebihan nya terutama bohongin rakyat DKI Jakarta pakai mayat dan ayat.<hashtag>""",0.0,True
Non-bullying,di laptop gue masih ada lagunya melly goeslaw ft paundra - tergila gila ðÿ§ <link>,"""Di laptop gue masih ada lagunya Melly Goeslaw ft Paundra - Tergila gila ðŸ§ <link>""",1.0,False
Non-bullying,<username> <username> jangan cuman teriak ya pak <username> tapi aksi nyata untuk basmi radikal ... itu yg saya tunggu ! selamat bertugas gbu . <hashtag>,"""<username> <username> Jangan Cuman Teriak Ya Pak <username> Tapi Aksi Nyata Untuk Basmi Radikal ... Itu Yg Saya Tunggu ! Selamat Bertugas GBU . <hashtag>""",1.0,False
Bullying,partai allah is the best. pan agamamu. amien rais tuhanmu ... gapapa mengganggu yang penting islam dan seiman .. takebeer!!!,"""partai allah is the best. pan agamamu. amien rais tuhanmu ... gapapa mengganggu yang penting islam dan seiman .. takebeer!!!""",0.0,True
Non-bullying,selamat pagi jakartans ! bertemu kembali dengan hari senin . selamat menjalankan aktivitas . tetap semangat dan sukses !,"""Selamat pagi Jakartans ! Bertemu kembali dengan hari senin . Selamat menjalankan aktivitas . Tetap semangat dan sukses !""",1.0,False
Non-bullying,minus <username> yg akan menjadi nia ramadhani wannabe cabang galek :\'),"""Minus <username> yg akan menjadi nia ramadhani wannabe cabang galek :\')""",1.0,False
Non-bullying,<username> <username> duhhh jd pngen ke safety tank ðÿ™ˆðÿ™ˆðÿ¤­ðÿ¤­,"""<username> <username> duhhh jd pngen ke safety tank ðŸ™ˆðŸ™ˆðŸ¤­ðŸ¤­""",1.0,False
Non-bullying,<username> ya allah goblok bgt bukannya itu duit buat senengin orang tua .,"""<username> ya Allah goblok bgt bukannya itu duit buat senengin orang tua .""",1.0,False
Non-bullying,akhirnya saya mulai mengerti ternyata anda hanya seorang marketing ..,"""Akhirnya saya mulai mengerti ternyata anda hanya seorang marketing ..""",1.0,False
Non-bullying,ingatlah selalu hal yang membedakan seorang yang mulia dan seorang yang bodoh : orang bijak selalu menyalahkan dirinya orang bodoh akan menyalahkan orang lain .,"""Ingatlah selalu hal yang membedakan seorang yang mulia dan seorang yang bodoh : Orang Bijak selalu menyalahkan dirinya orang bodoh akan menyalahkan orang lain .""",1.0,False
Bullying,jangan bicara islam tinggi-tinggi kalao wudhu saja belum benar,"""Jangan bicara ISLAM tinggi-tinggi kalao wudhu saja belum benar""",0.0,True
Non-bullying,berkali kali sudaj dituntaskan janji ke rakyat nya pertahanankan tetap menjadi yang terbaik buat indonesia <hashtag> <username> <username>,"""Berkali kali sudaj dituntaskan janji ke rakyat nya pertahanankan tetap menjadi yang terbaik buat Indonesia <hashtag> <username> <username>""",1.0,False
Non-bullying,diam dalam kelam . hening dibalik kabut . hanyut terbawa arus . apakah cerah sanggup mengeringkan air mata . disaat luka malah terlihat seperti badut di mata semuanya <hashtag>,"""Diam dalam kelam . Hening dibalik kabut . Hanyut terbawa arus . Apakah cerah sanggup mengeringkan air mata . Disaat luka malah terlihat seperti badut di mata semuanya <hashtag>""",1.0,False
Non-bullying,akibat gagal nyaleg otak ditinggal dikolam <hashtag>,"""Akibat Gagal Nyaleg Otak Ditinggal Dikolam <hashtag>""",1.0,False
Non-bullying,udh muak lihat dia memprovokasi rakyat terus udh saatnya aparat bersikap tegas untuk menangkap sih tukang provokasi <hashtag>,"""Udh muak lihat dia memprovokasi rakyat terus udh saatnya aparat bersikap tegas untuk menangkap sih tukang provokasi <hashtag>""",1.0,False
Non-bullying,<username> gua kan titit goblok,"""<username> gua kan titit goblok""",1.0,False
Non-bullying,bangsat anjing monyet babi goblok tolol henceut kontol,"""Bangsat anjing monyet babi goblok tolol henceut KONTOL""",1.0,False
Non-bullying,<username> <username> kalu ocehan pk mpud jng di denger .. dia mah gtu org nya.. mka nya gk jdi pke jas mendampingi jokowiðÿ˜€,"""<username> <username> Kalu ocehan pk mpud jng di denger .. Dia mah gtu org nya.. mka nya gk jdi pke jas mendampingi jokowiðŸ˜€""",1.0,False
Non-bullying,taik anjing selama 18 tahun belum pernah ngerasain yg namanya pacaran . gatau mau marah atau bersyukurã°å¸ëœâ­ aku bersyukur ko ya allah tapi kadang sering iri kalo liat warga yg pacaran disekelilingkuã°å¸ëœâ­,"""TAIK ANJING selama 18 tahun belum pernah ngerasain yg namanya pacaran . Gatau mau marah atau bersyukurÃ°Å¸ËœÂ­ aku bersyukur ko ya allah tapi kadang sering iri kalo liat warga yg pacaran disekelilingkuÃ°Å¸ËœÂ­""",1.0,False
Bullying,dwp aman diskotek dapet penghargaan . makin kagum sama gubernur indonesia bapak anies yang berhasil mengembangkan wisata party berbasis syariah .,"""DWP aman diskotek dapet penghargaan . Makin kagum sama Gubernur Indonesia bapak Anies yang berhasil mengembangkan Wisata Party berbasis Syariah .""",0.0,True
Non-bullying,<username> ya mas semoga stlh ini jauh lbh baik lg kbrnya <hashtag>,"""<username> Ya mas Semoga stlh ini jauh lbh baik lg kbrnya <hashtag>""",1.0,False
Non-bullying,<username> <username> <username> <username> <username> lah gub dki sekarang siapa? ada yg melakukan tindakan salah terus nyeret2 orang lain . terus diharap jadi benar? salah ya salah saja ... kek anak kecil merajuk . kentut . gak ada argumen,"""<username> <username> <username> <username> <username> Lah gub DKI sekarang siapa? Ada yg melakukan tindakan salah terus nyeret2 orang lain . Terus diharap jadi benar? Salah ya salah saja ... Kek anak kecil merajuk . Kentut . Gak ada argumen""",1.0,False
Non-bullying,<username> <username> <username> <username> mantaabb.....ðÿ‘ðÿ‘,"""<username> <username> <username> <username> Mantaabb.....ðŸ‘ðŸ‘""",1.0,False
Bullying,jangan salah paham . diskotik yang diberi penghargaan sama gubernur pilihan umat itu minumannya air zamzam cemilannya kurma ikhwan dan akhwat jogetnya dipisah .jogetnya pun harus joget unta ..syariah beud pokoknya,"""jangan salah paham . diskotik yang diberi penghargaan sama gubernur pilihan umat itu minumannya air zamzam cemilannya kurma ikhwan dan akhwat jogetnya dipisah .jogetnya pun harus joget unta ..syariah beud pokoknya""",0.0,True
Bullying,suatu hari nanti kita akan mengingat 14 february bukan hanya sebagai valentine's day tapi hari <hashtag> nasional wkwkwkwkwk..... :d,"""Suatu hari nanti kita akan mengingat 14 February bukan hanya sebagai Valentine's Day tapi hari <hashtag> nasional wkwkwkwkwk..... :D""",0.0,True
Non-bullying,<username> itu sebelahmu cleopatra atau nyi roro kidul?,"""<username> Itu sebelahmu cleopatra atau nyi roro kidul?""",1.0,False
